t,setpoint,measurement,error,p_term,i_term,d_term,control
0.8500000000000001,1.0,0.6884165135098415,0.32670433106928276,0.6534086621385655,0.41581086775226184,-0.033023591061128066,1.0361959388296993
0.9,1.0,0.7022824709066787,0.31158348649015855,0.6231669729803171,0.42827420721186815,-0.03024168915824843,1.0211994910339368
0.9500000000000001,1.0,0.7150159534425908,0.2977175290933213,0.5954350581866426,0.44018290837560103,-0.02773191479367454,1.007886051768569
1.0,1.0,0.72672709697752,0.28498404655740917,0.5699680931148183,0.4515822702378974,-0.02546696507182422,0.9960833982808914
1.05,1.0,0.7375149973257025,0.27327290302248,0.54654580604496,0.46251318635879657,-0.023422287069858383,0.9856367053338981
1.1,1.0,0.7474688220670481,0.26248500267429753,0.5249700053485951,0.47301258646576844,-0.02157580069636489,0.9764067911179986
1.1500000000000001,1.0,0.7566688103128503,0.2525311779329519,0.5050623558659038,0.48311383358308646,-0.0199076494826913,0.9682685399662989
1.2000000000000002,1.0,0.765187171718701,0.24333118968714973,0.48666237937429946,0.4928470811705725,-0.018399976491604297,0.9611094840532677
1.25,1.0,0.7730888948992851,0.234812828281299,0.469625656562598,0.5022395943018244,-0.017036722811701432,0.954828528052721
1.3,1.0,0.7804324743762363,0.22691110510071488,0.45382221020142977,0.511316038505853,-0.01580344636116826,0.9493348023461146
1.35,1.0,0.7872705642699109,0.2195675256237637,0.4391350512475274,0.5200987395308035,-0.01468715895390238,0.9445466318244286
1.4000000000000001,1.0,0.7936505661183662,0.21272943573008907,0.42545887146017813,0.5286079169600072,-0.013676179787349254,0.9403906086328361
1.4500000000000002,1.0,0.7996151574626688,0.20634943388163385,0.4126988677632677,0.5368618943152725,-0.012760003696910438,0.9368007583816298
1.5,1.0,0.8052027671685085,0.20038484253733124,0.4007696850746625,0.5448772880167658,-0.011929182688605211,0.9337177904028231
1.55,1.0,0.810448002852376,0.19479723283149153,0.38959446566298306,0.5526691773300255,-0.011175219411679425,0.9310884235813291
1.6,1.0,0.8153820352395038,0.18955199714762405,0.3791039942952481,0.5602512572159304,-0.010490471367734955,0.9288647801434435
1.6500000000000001,1.0,0.8200329437942364,0.1846179647604962,0.3692359295209924,0.5676359758063503,-0.009868064774255725,0.9270038405530869
1.7000000000000002,1.0,0.8244260275260034,0.1799670562057636,0.3599341124115272,0.5748346580545808,-0.009301817109465205,0.9254669533566428
1.75,1.0,0.8285840844806699,0.17557397247399664,0.3511479449479933,0.5818576169535407,-0.00878616746353389,0.924219394438
1.8,1.0,0.8325276630732937,0.1714159155193301,0.3428318310386602,0.5887142535743138,-0.008316113909333067,0.923229970703641
1.85,1.0,0.836275288100221,0.16747233692670627,0.33494467385341253,0.5954131470513822,-0.007887157185247684,0.922470663719547
1.9000000000000001,1.0,0.8398436639824234,0.163724711899779,0.327449423799558,0.6019621355273733,-0.007495250053854541,0.9219163092730768
1.9500000000000002,1.0,0.8432478575347735,0.16015633601757662,0.32031267203515323,0.6083683889680764,-0.007136751764404759,0.9215443092388249
2.0,1.0,0.8465014623246762,0.1567521424652265,0.313504284930453,0.6146384746666854,-0.00680838710470022,0.9213343724924382
2.0500000000000003,1.0,0.8496167464755039,0.15349853767532384,0.3069970753506477,0.6207784161736983,-0.006507209579805329,0.9212682819445407
2.1,1.0,0.8526047855832752,0.1503832535244961,0.3007665070489922,0.6267937463146782,-0.00623056830165547,0.921329685062015
2.15,1.0,0.8554755822468577,0.14739521441672476,0.2947904288334495,0.6326895548913472,-0.005976078215542691,0.921503905509254
2.2,1.0,0.8582381735607634,0.1445244177531423,0.2890488355062846,0.6384705316014729,-0.005741593327164951,0.9217777737805926
2.25,1.0,0.8609007277836359,0.14176182643923663,0.28352365287847325,0.6441410046590423,-0.00552518262781132,0.9221394749097043
2.3000000000000003,1.0,0.8634706312732627,0.1390992722163641,0.2781985444327282,0.6497049755476969,-0.005325108445745075,0.92257841153468
2.35,1.0,0.8659545666690013,0.13652936872673727,0.27305873745347453,0.6551661502967664,-0.005139806979253647,0.9230850807709873
2.4000000000000004,1.0,0.8683585832036482,0.13404543333099872,0.26809086666199744,0.6605279676300063,-0.004967870791477091,0.9236509635005267
2.45,1.0,0.8706881599378825,0.13164141679635177,0.26328283359270355,0.6657936243018603,-0.004808033069293893,0.9242684248252699
2.5,1.0,0.8729482626304754,0.1293118400621175,0.258623680124235,0.670966097904345,-0.004659153468468569,0.9249306245601114
2.5500000000000003,1.0,0.8751433948855801,0.12705173736952458,0.25410347473904915,0.676048167399126,-0.004520205385185827,0.9256314367529893
2.6,1.0,0.8772776441537782,0.12485660511441987,0.24971321022883974,0.6810424316037028,-0.004390264510209407,0.9263653773223332
2.6500000000000004,1.0,0.8793547231054374,0.12272235584622182,0.24544471169244364,0.6859513258375517,-0.004268498536396104,0.9271275389935992
2.7,1.0,0.8813780068426751,0.12064527689456261,0.24129055378912523,0.6907771369133342,-0.004154157903318412,0.927913532799141
2.75,1.0,0.883350566369222,0.11862199315732491,0.23724398631464982,0.6955220166396271,-0.004046567474475404,0.9287194354798015
2.8000000000000003,1.0,0.8852751986952261,0.11664943363077795,0.2332988672615559,0.7001879939848582,-0.003945119053093915,0.9295417421933202
2.85,1.0,0.8871544539160329,0.11472480130477392,0.22944960260954783,0.7047769860370492,-0.0038492646520080775,0.930377323994589
2.9000000000000004,1.0,0.8889906595698118,0.11284554608396713,0.22569109216793426,0.7092908078804078,-0.0037585104416135717,0.9312233896067285
2.95,1.0,0.8907859425481711,0.11100934043018817,0.22201868086037635,0.7137311814976153,-0.00367241130755791,0.9320774510504337
3.0,1.0,0.8925422488062735,0.10921405745182888,0.21842811490365777,0.7180997437956885,-0.0035905659567185837,0.9329372927426277
3.0500000000000003,1.0,0.894261361094124,0.10745775119372647,0.21491550238745294,0.7223980538434376,-0.0035126125162048276,0.9338009437146857
3.1,1.0,0.8959449149083574,0.10573863890587598,0.21147727781175196,0.7266275993996727,-0.0034382245757009766,0.9346666526357237
3.1500000000000004,1.0,0.8975944128437657,0.10405508509164263,0.20811017018328526,0.7307898028033384,-0.0033671076284667034,0.9355328653581569
3.2,1.0,0.8992112375057438,0.10240558715623427,0.20481117431246854,0.7348860262895878,-0.0032989958708167237,0.9363982047312396
3.25,1.0,0.9007966631285843,0.10078876249425617,0.20157752498851234,0.738917576789358,-0.0032336493239562003,0.9372614524539141
3.3000000000000003,1.0,0.9023518660299502,0.09920333687141569,0.19840667374283139,0.7428857102642147,-0.00317085124568095,0.9381215327613651
3.35,1.0,0.9038779340187183,0.09764813397004979,0.19529626794009958,0.7467916356230166,-0.0031104058027318082,0.9389774977603844
3.4000000000000004,1.0,0.9053758748615757,0.0961220659812817,0.1922441319625634,0.7506365182622678,-0.0030521359775361745,0.9398285142472951
3.45,1.0,0.9068466239031324,0.09462412513842433,0.18924825027684866,0.7544214832678049,-0.0029958816857147408,0.9406738518589388
3.5,1.0,0.9082910509247645,0.09315337609686758,0.18630675219373516,0.7581476183116796,-0.002941498083113503,0.9415128724223013
3.5500000000000003,1.0,0.9097099663188116,0.09170894907523552,0.18341789815047105,0.761815976274689,-0.0028888540432641103,0.9423450203818959
3.6,1.0,0.9111041266470369,0.09029003368118838,0.18058006736237675,0.7654275776219366,-0.0028378307880942972,0.943169814196219
3.6500000000000004,1.0,0.9124742396453075,0.08889587335296312,0.17779174670592623,0.7689834125560551,-0.002788320656450516,0.9439868386055308
3.7,1.0,0.913820968730215,0.0875257603546925,0.175051520709385,0.7724844429702428,-0.0027402259965412235,0.9447957376830866
3.75,1.0,0.9151449370577389,0.08617903126978499,0.17235806253956998,0.7759316042210341,-0.0026934581698150324,0.9455962085907891
3.8000000000000003,1.0,0.9164467311790081,0.08485506294226108,0.16971012588452217,0.7793258067387246,-0.002647936655047811,0.946387995968199
3.85,1.0,0.9177269043336749,0.0835532688209919,0.1671065376419838,0.7826679374915644,-0.002603588242538368,0.9471708868910098
3.9000000000000004,1.0,0.9189859794173356,0.08227309566632512,0.16454619133265025,0.7859588613182173,-0.00256034630933355,0.947944706341534
3.95,1.0,0.9202244516557604,0.08101402058266438,0.16202804116532876,0.7891994221415239,-0.0025181501673214863,0.9487093131395312
4.0,1.0,0.9214427910153922,0.07977554834423961,0.15955109668847922,0.7923904440752935,-0.0024769444768495403,0.9494645962869231
4.05,1.0,0.9226414443766104,0.07855720898460783,0.15711441796921566,0.7955327324346778,-0.002436678719263563,0.9502104716846299
4.1000000000000005,1.0,0.9238208374935831,0.07735855562338956,0.15471711124677912,0.7986270746596134,-0.002397306722436543,0.9509468791839559
4.15,1.0,0.9249813767621321,0.07617916250641688,0.15235832501283375,0.8016742411598701,-0.0023587862339453647,0.9516737799387585
4.2,1.0,0.9261234508148776,0.0750186232378679,0.1500372464757358,0.8046749860893847,-0.0023210785370979536,0.9523911540280225
